Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1962-04-10,47.25,47.38,47.0,47.0,4800.0,0.0,1.0,0.47313110145762,0.47443283782141,0.47062776229646,0.47062776229646,291600.0
1962-04-11,47.75,48.75,47.75,48.38,2400.0,0.0,1.0,0.47813777977992,0.48815113642452,0.47813777977992,0.48444619446602,145800.0
1962-04-12,48.0,48.0,46.63,46.87,5998.353909465,0.0,1.0,0.48064111894107,0.48064111894107,0.46692282033796,0.46932602593267,364400.0
1962-04-13,46.87,47.88,46.13,47.62,7598.353909465,0.0,1.0,0.46932602593267,0.47943951614372,0.46191614201566,0.47683604341612,461600.0
1962-04-16,47.62,47.88,46.63,46.87,4997.5308641975,0.0,1.0,0.47683604341612,0.47943951614372,0.46692282033796,0.46932602593267,303600.0
1962-04-17,46.87,46.87,46.5,46.75,5293.8271604938,0.0,1.0,0.46932602593267,0.46932602593267,0.46562108397416,0.46812442313531,321600.0
1962-04-18,46.75,47.75,46.75,47.25,6492.1810699588,0.0,1.0,0.46812442313531,0.47813777977992,0.46812442313531,0.47313110145762,394400.0
1962-04-19,47.25,48.75,47.25,48.38,3397.5308641975,0.0,1.0,0.47313110145762,0.48815113642452,0.47313110145762,0.48444619446602,206400.0
1962-04-23,48.38,49.38,48.38,49.38,5998.353909465,0.0,1.0,0.48444619446602,0.49445955111063,0.48444619446602,0.49445955111063,364400.0
1962-04-24,49.38,50.0,49.25,49.25,13096.296296296,0.0,1.0,0.49445955111063,0.50066783223028,0.49315781474683,0.49315781474683,795599.99999998
1962-04-25,49.25,49.5,48.12,48.62,8197.5308641975,0.0,1.0,0.49315781474683,0.49566115390798,0.48184272173842,0.48684940006072,498000.0
1962-04-26,48.62,48.88,46.63,46.75,7397.5308641975,0.0,1.0,0.48684940006072,0.48945287278832,0.46692282033796,0.46812442313531,449400.0
1962-04-27,46.75,47.25,46.13,46.37,15200.0,0.0,1.0,0.46812442313531,0.47313110145762,0.46191614201566,0.46431934761036,923400.0
1962-04-30,46.37,47.25,44.75,45.0,13600.0,0.0,1.0,0.46431934761036,0.47313110145762,0.4480977098461,0.45060104900725,826200.0
1962-05-01,45.0,47.0,44.37,47.0,20092.181069959,0.0,1.0,0.45060104900725,0.47062776229646,0.44429263432115,0.47062776229646,1220600.0
1962-05-02,47.0,47.62,46.63,47.5,17600.0,0.0,1.0,0.47062776229646,0.47683604341612,0.46692282033796,0.47563444061877,1069200.0
1962-05-03,47.5,47.62,47.25,47.25,9896.2962962963,0.0,1.0,0.47563444061877,0.47683604341612,0.47313110145762,0.47313110145762,601200.0
1962-05-04,47.25,47.5,46.75,47.0,4595.8847736626,0.0,1.0,0.47313110145762,0.47563444061877,0.46812442313531,0.47062776229646,279200.0
1962-05-07,47.12,47.38,47.12,47.25,5600.0,0.0,1.0,0.47182936509382,0.47443283782141,0.47182936509382,0.47313110145762,340200.0
1962-05-08,46.87,46.87,45.25,45.25,11094.650205761,0.00823,1.0,0.46941138622423,0.46941138622423,0.45318679809359,0.45318679809359,673999.99999998
1962-05-09,45.25,45.25,44.75,44.87,9198.353909465,0.0,1.0,0.45318679809359,0.45318679809359,0.44817920916438,0.44938103050739,558800.0
1962-05-10,44.87,44.87,44.37,44.87,11693.827160494,0.0,1.0,0.44938103050739,0.44938103050739,0.44437344157818,0.44938103050739,710400.00000001
1962-05-11,44.87,45.75,44.13,44.25,9198.353909465,0.0,1.0,0.44938103050739,0.4581943870228,0.44196979889216,0.44317162023517,558800.0
1962-05-14,44.25,44.37,42.13,44.13,24197.530864198,0.0,1.0,0.44317162023517,0.44437344157818,0.42193944317531,0.44196979889216,1470000.0
1962-05-15,45.5,46.87,45.5,45.63,16000.0,0.0,1.0,0.45569059255819,0.46941138622423,0.45569059255819,0.45699256567979,972000.0
1962-05-16,45.63,46.13,45.0,45.13,11200.0,0.0,1.0,0.45699256567979,0.462000154609,0.45068300362898,0.45198497675058,680400.0
1962-05-17,45.13,45.63,44.13,45.0,14798.353909465,0.0,1.0,0.45198497675058,0.45699256567979,0.44196979889216,0.45068300362898,899000.0
1962-05-18,45.0,45.0,44.13,45.0,5198.353909465,0.0,1.0,0.45068300362898,0.45068300362898,0.44196979889216,0.45068300362898,315800.0
1962-05-21,44.87,44.87,44.13,44.25,4398.353909465,0.0,1.0,0.44938103050739,0.44938103050739,0.44196979889216,0.44317162023517,267200.0
1962-05-22,44.25,44.5,42.87,43.25,10400.0,0.0,1.0,0.44317162023517,0.44567541469977,0.42935067479055,0.43315644237675,631800.0
1962-05-23,43.13,43.13,41.38,42.0,16997.530864198,0.0,1.0,0.43195462103373,0.43195462103373,0.4144280597815,0.42063747005372,1032600.0
1962-05-24,41.5,41.5,39.38,40.38,33293.827160494,0.0,1.0,0.41562988112451,0.41562988112451,0.39439770406465,0.40441288192307,2022600.0
1962-05-25,40.38,40.75,39.25,39.88,25395.884773663,0.0,1.0,0.40441288192307,0.40811849773069,0.39309573094306,0.39940529299386,1542800.0
1962-05-28,39.88,40.88,35.25,36.0,34798.353909465,0.0,1.0,0.39940529299386,0.40942047085229,0.35303501950937,0.36054640290319,2114000.0
1962-05-29,36.0,45.75,35.13,40.88,69395.884773663,0.0,1.0,0.36054640290319,0.4581943870228,0.35183319816636,0.40942047085229,4215800.0
1962-05-31,42.13,45.5,42.13,43.25,58400.0,0.0,1.0,0.42193944317531,0.45569059255819,0.42193944317531,0.43315644237675,3547800.0
1962-06-01,43.25,43.75,42.0,43.5,21198.353909465,0.0,1.0,0.43315644237675,0.43816403130596,0.42063747005372,0.43566023684135,1287800.0
1962-06-04,42.25,42.25,40.12,40.25,24595.884773663,0.0,1.0,0.42314126451832,0.42314126451832,0.40180893567988,0.40311090880148,1494200.0
1962-06-05,40.25,42.75,40.0,42.37,27397.530864198,0.0,1.0,0.40311090880148,0.42814885344753,0.40060711433687,0.42434308586133,1664400.0
1962-06-06,42.5,43.87,42.5,43.25,14597.530864198,0.0,1.0,0.42564505898293,0.43936585264897,0.42564505898293,0.43315644237675,886800.00000003
1962-06-07,43.0,43.0,42.25,42.25,10696.296296296,0.0,1.0,0.43065264791214,0.43065264791214,0.42314126451832,0.42314126451832,649799.99999998
1962-06-08,42.25,42.75,42.25,42.37,5600.0,0.0,1.0,0.42314126451832,0.42814885344753,0.42314126451832,0.42434308586133,340200.0
1962-06-11,42.0,42.0,41.0,41.5,11496.296296296,0.0,1.0,0.42063747005372,0.42063747005372,0.4106222921953,0.41562988112451,698399.99999998
1962-06-12,41.25,41.25,40.5,40.5,13096.296296296,0.0,1.0,0.4131260866599,0.4131260866599,0.40561470326609,0.40561470326609,795599.99999998
1962-06-13,40.5,40.75,39.5,39.5,22995.884773663,0.0,1.0,0.40561470326609,0.40811849773069,0.39559952540766,0.39559952540766,1397000.0
1962-06-14,39.5,40.25,38.0,38.12,24595.884773663,0.0,1.0,0.39559952540766,0.40311090880148,0.38057675862003,0.38177857996304,1494200.0
1962-06-15,38.12,40.88,37.75,40.75,30893.827160494,0.0,1.0,0.38177857996304,0.40942047085229,0.37807296415543,0.40811849773069,1876800.0
1962-06-18,40.75,42.0,39.62,41.0,13198.353909465,0.0,1.0,0.40811849773069,0.42063747005372,0.39680134675067,0.4106222921953,801800.0
1962-06-19,41.0,41.38,40.12,40.75,7693.8271604938,0.0,1.0,0.4106222921953,0.4144280597815,0.40180893567988,0.40811849773069,467400.0
1962-06-20,40.75,41.75,40.75,40.88,7397.5308641975,0.0,1.0,0.40811849773069,0.41813367558911,0.40811849773069,0.40942047085229,449400.0
1962-06-21,40.25,40.25,39.5,39.62,13096.296296296,0.0,1.0,0.40311090880148,0.40311090880148,0.39559952540766,0.39680134675067,795599.99999998
1962-06-22,38.88,38.88,37.62,37.75,25096.296296296,0.0,1.0,0.38939011513544,0.38939011513544,0.37677099103383,0.37807296415543,1524600.0
1962-06-25,37.75,38.88,36.62,38.38,23894.650205761,0.0,1.0,0.37807296415543,0.38939011513544,0.36675581317541,0.38438252620623,1451600.0
1962-06-26,38.38,39.5,38.12,38.38,12997.530864198,0.0,1.0,0.38438252620623,0.39559952540766,0.38177857996304,0.38438252620623,789600.00000003
1962-06-27,38.38,38.88,38.12,38.75,7397.5308641975,0.0,1.0,0.38438252620623,0.38939011513544,0.38177857996304,0.38808814201385,449400.0
1962-06-28,39.0,40.88,39.0,40.12,15292.181069959,0.0,1.0,0.39059193647845,0.40942047085229,0.39059193647845,0.40180893567988,929000.00000001
1962-06-29,40.12,41.12,40.12,40.75,17096.296296296,0.0,1.0,0.40180893567988,0.41182411353831,0.40180893567988,0.40811849773069,1038600.0
1962-07-02,40.75,41.38,40.62,41.12,10093.827160494,0.0,1.0,0.40811849773069,0.4144280597815,0.4068165246091,0.41182411353831,613200.00000001
1962-07-03,41.12,42.0,41.0,41.87,16694.650205761,0.0,1.0,0.41182411353831,0.42063747005372,0.4106222921953,0.41933549693212,1014200.0
1962-07-05,41.87,42.5,41.5,41.87,11292.181069959,0.0,1.0,0.41933549693212,0.42564505898293,0.41562988112451,0.41933549693212,686000.00000001
1962-07-06,41.87,41.87,40.0,40.38,13692.181069959,0.0,1.0,0.41933549693212,0.41933549693212,0.40060711433687,0.40441288192307,831800.00000001
1962-07-09,40.38,41.25,40.0,40.38,7795.8847736626,0.0,1.0,0.40441288192307,0.4131260866599,0.40060711433687,0.40441288192307,473600.0
1962-07-10,41.38,42.37,41.38,41.38,17692.181069959,0.0,1.0,0.4144280597815,0.42434308586133,0.4144280597815,0.4144280597815,1074800.0
1962-07-11,41.38,41.75,41.12,41.63,8092.1810699588,0.0,1.0,0.4144280597815,0.41813367558911,0.41182411353831,0.4169318542461,491600.0
1962-07-12,41.63,42.13,41.25,41.25,13198.353909465,0.0,1.0,0.4169318542461,0.42193944317531,0.4131260866599,0.4131260866599,801800.0
1962-07-13,41.25,41.75,41.12,41.38,6597.5308641975,0.0,1.0,0.4131260866599,0.41813367558911,0.41182411353831,0.4144280597815,400800.0
1962-07-16,41.12,41.12,40.38,40.38,8595.8847736626,0.0,1.0,0.41182411353831,0.41182411353831,0.40441288192307,0.40441288192307,522200.0
1962-07-17,40.38,40.62,39.12,39.38,10995.884773663,0.0,1.0,0.40441288192307,0.4068165246091,0.39179375782146,0.39439770406465,668000.00000003
1962-07-18,39.38,39.5,38.75,39.12,9896.2962962963,0.0,1.0,0.39439770406465,0.39559952540766,0.38808814201385,0.39179375782146,601200.0
1962-07-19,39.12,39.62,38.88,39.25,5998.353909465,0.0,1.0,0.39179375782146,0.39680134675067,0.38939011513544,0.39309573094306,364400.0
1962-07-20,39.25,40.25,39.25,40.12,6995.8847736626,0.0,1.0,0.39309573094306,0.40311090880148,0.39309573094306,0.40180893567988,425000.0
1962-07-23,40.12,40.75,39.75,39.75,4800.0,0.0,1.0,0.40180893567988,0.40811849773069,0.39810331987227,0.39810331987227,291600.0
1962-07-24,39.75,39.75,39.12,39.38,4398.353909465,0.0,1.0,0.39810331987227,0.39810331987227,0.39179375782146,0.39439770406465,267200.0
1962-07-25,39.25,39.62,39.25,39.38,3200.0,0.0,1.0,0.39309573094306,0.39680134675067,0.39309573094306,0.39439770406465,194400.0
1962-07-26,39.38,39.88,38.25,39.38,7397.5308641975,0.0,1.0,0.39439770406465,0.39940529299386,0.38308055308464,0.39439770406465,449400.0
1962-07-27,39.38,40.12,39.25,39.62,6995.8847736626,0.0,1.0,0.39439770406465,0.40180893567988,0.39309573094306,0.39680134675067,425000.0
1962-07-30,39.88,40.5,39.88,40.5,4296.2962962963,0.0,1.0,0.39940529299386,0.40561470326609,0.39940529299386,0.40561470326609,261000.0
1962-07-31,40.62,41.75,40.62,41.0,16595.884773663,0.0,1.0,0.4068165246091,0.41813367558911,0.4068165246091,0.4106222921953,1008200.0
1962-08-01,40.75,41.75,40.75,41.0,4595.8847736626,0.0,1.0,0.40811849773069,0.41813367558911,0.40811849773069,0.4106222921953,279200.0
1962-08-02,41.0,41.63,40.62,41.0,11292.181069959,0.0,1.0,0.4106222921953,0.4169318542461,0.4068165246091,0.4106222921953,686000.00000001
1962-08-03,41.0,41.38,40.75,41.0,9797.5308641975,0.0,1.0,0.4106222921953,0.4144280597815,0.40811849773069,0.4106222921953,595200.0
1962-08-06,40.5,40.5,38.62,38.88,15094.650205761,0.0,1.0,0.40561470326609,0.40561470326609,0.38678616889225,0.38939011513544,916999.99999998
1962-08-07,38.62,38.62,38.0,38.38,12398.353909465,0.0,1.0,0.38678616889225,0.38678616889225,0.38057675862003,0.38438252620623,753200.0
1962-08-08,38.25,39.38,38.25,39.38,11397.530864198,0.0,1.0,0.38308055308464,0.39439770406465,0.38308055308464,0.39439770406465,692400.00000003
1962-08-09,39.25,39.25,38.62,38.88,8595.8847736626,0.0,1.0,0.39309573094306,0.39309573094306,0.38678616889225,0.38939011513544,522200.0
1962-08-10,38.88,39.38,38.12,38.62,15200.0,0.0,1.0,0.38939011513544,0.39439770406465,0.38177857996304,0.38678616889225,923400.0
1962-08-13,38.62,39.25,38.62,38.88,9600.0,0.00823,1.0,0.38686804261062,0.3931789402503,0.38686804261062,0.38947254004922,583200.0
1962-08-14,39.12,40.25,39.12,40.12,19598.353909465,0.0,1.0,0.391876691531,0.40319623809107,0.391876691531,0.40189398937177,1190600.0
1962-08-15,40.12,40.75,39.5,40.38,16398.353909465,0.0,1.0,0.40189398937177,0.40820488701146,0.3956832647105,0.40449848681037,996200.0
1962-08-16,40.38,42.5,40.12,42.0,36398.353909465,0.0,1.0,0.40449848681037,0.42573515823281,0.40189398937177,0.42072650931243,2211200.0
1962-08-17,42.13,44.37,42.13,43.5,48493.827160494,0.0,1.0,0.42202875803173,0.44446750519506,0.42202875803173,0.43575245607358,2946000.0
1962-08-20,43.5,43.87,42.13,42.13,20398.353909465,0.0,1.0,0.43575245607358,0.43945885627467,0.42202875803173,0.42202875803173,1239200.0
1962-08-21,42.13,43.25,42.13,43.0,11894.650205761,0.0,1.0,0.42202875803173,0.43324813161339,0.42202875803173,0.4307438071532,722599.99999998
1962-08-22,43.0,43.25,42.13,43.0,11894.650205761,0.0,1.0,0.4307438071532,0.43324813161339,0.42202875803173,0.4307438071532,722599.99999998
1962-08-23,43.0,44.13,42.37,42.37,18093.827160494,0.0,1.0,0.4307438071532,0.44206335371327,0.42443290951351,0.42443290951351,1099200.0
1962-08-24,42.37,42.63,42.0,42.0,12892.181069959,0.0,1.0,0.42443290951351,0.42703740695211,0.42072650931243,0.42072650931243,783200.00000001
1962-08-27,42.0,42.13,40.75,41.38,34093.827160494,0.0,1.0,0.42072650931243,0.42202875803173,0.40820488701146,0.41451578465115,2071200.0
1962-08-28,41.25,41.25,40.25,40.5,11200.0,0.0,1.0,0.41321353593185,0.41321353593185,0.40319623809107,0.40570056255127,680400.0
1962-08-29,40.5,40.62,40.25,40.62,7397.5308641975,0.0,1.0,0.40570056255127,0.40690263829216,0.40319623809107,0.40690263829216,449400.0
1962-08-30,40.62,40.62,39.62,39.75,10294.650205761,0.0,1.0,0.40690263829216,0.40690263829216,0.39688534045139,0.39818758917069,625399.99999998
1962-08-31,39.75,40.62,39.75,40.5,11397.530864198,0.0,1.0,0.39818758917069,0.40690263829216,0.39818758917069,0.40570056255127,692400.00000003
1962-09-04,40.5,40.75,39.62,39.62,10798.353909465,0.0,1.0,0.40570056255127,0.40820488701146,0.39688534045139,0.39688534045139,656000.0
1962-09-05,39.62,40.25,39.62,39.75,8493.8271604938,0.0,1.0,0.39688534045139,0.40319623809107,0.39688534045139,0.39818758917069,516000.0
1962-09-06,39.75,40.25,39.75,39.88,6195.8847736626,0.0,1.0,0.39818758917069,0.40319623809107,0.39818758917069,0.39948983788999,376400.0
1962-09-07,39.88,40.25,39.75,39.75,8892.1810699588,0.0,1.0,0.39948983788999,0.40319623809107,0.39818758917069,0.39818758917069,540200.0
1962-09-10,39.75,40.0,39.62,39.88,2597.5308641975,0.0,1.0,0.39818758917069,0.40069191363088,0.39688534045139,0.39948983788999,157800.0
1962-09-11,40.12,41.87,40.12,41.12,11292.181069959,0.0,1.0,0.40189398937177,0.41942426059312,0.40189398937177,0.41191128721255,686000.00000001
1962-09-12,41.12,41.5,40.75,40.88,8000.0,0.0,1.0,0.41191128721255,0.41571786039204,0.40820488701146,0.40950713573076,486000.0
1962-09-13,40.88,41.5,40.75,40.88,5600.0,0.0,1.0,0.40950713573076,0.41571786039204,0.40820488701146,0.40950713573076,340200.0
1962-09-14,40.88,41.38,40.25,41.12,13998.353909465,0.0,1.0,0.40950713573076,0.41451578465115,0.40319623809107,0.41191128721255,850400.0
1962-09-17,41.12,42.13,40.75,40.75,14798.353909465,0.0,1.0,0.41191128721255,0.42202875803173,0.40820488701146,0.40820488701146,899000.0
1962-09-18,40.75,41.38,40.0,40.0,1494.6502057613,0.0,1.0,0.40820488701146,0.41451578465115,0.40069191363088,0.40069191363088,90799.999999999
1962-09-19,40.0,40.62,39.88,40.25,5896.2962962963,0.0,1.0,0.40069191363088,0.40690263829216,0.39948983788999,0.40319623809107,358200.0
1962-09-20,40.0,40.0,39.0,39.5,17692.181069959,0.0,1.0,0.40069191363088,0.40069191363088,0.39067461579011,0.3956832647105,1074800.0
